2017M4,111.100,112.199,105.351,102.690,103.252,96.045,114.313,103.351,107.825,109.434,116.892,102.224,115.943,92.818,119.417,124.520,105.356,124.292,1921.222,1063.536,103.346,192.875,90.111,1961.157,155.901,106.248,823.029,5683.903,87.036,1094.728,1847.961,75.425,70.400,107.798,2220.611,185.117,270.343,156.540,5.035,5.710,3.082,9609.278,52.226,53.064,52.448,51.168,4389.013,1.606,623.208,59.613,130.696,374.500,101.249,7.443,688.444,316.336,12.125,342.633,695.302,347.861,16.317,28.702,939.952,362.0965333333,19910.3194444444,23.25,138.4075907018,2.2159210526,6.7949,988.38642,1400.9328,2614.9166666667,14896.4444444444,55305.5555555556,1265.6277777778,18.0583333333,800.6,961.4,0.6513684211,192.25,214,367.5,3.8113076052,15.257,87.61166,2.7114731248,1215.2342157364133
2017M5,108.883,109.918,104.697,104.495,105.380,94.040,110.609,104.941,107.952,105.833,111.665,100.194,110.765,86.750,114.937,117.836,106.221,113.435,1913.024,1083.053,104.451,200.413,80.118,1983.485,151.179,101.471,833.628,5599.560,88.638,1120.355,1814.877,69.364,61.630,114.093,2125.107,190.126,265.284,158.600,5.068,5.719,3.125,9155.119,49.912,50.871,50.304,48.560,4635.179,1.441,655.511,68.251,144.708,402.913,98.607,8.022,704.522,317.532,12.125,341.035,714.066,350.180,15.689,28.420,949.833,371.4824347826,20200.3333333333,21.6413043478,146.4402133333,2.4373863636,7.229,1022.2474128608,1433.4652666667,2590.2142857143,16544.8095238095,54941.9404761905,1245.0047619048,16.7647619048,793.2608695652,931.7826086957,0.6409047619,170.6086956522,209,356.0869565217,3.5534364879,15.542173913,86.6140836364,2.8787333573,1884.7944288606643
2017M6,105.674,106.208,103.897,103.817,104.626,94.259,107.980,103.744,103.249,105.672,109.860,101.622,109.486,85.506,108.244,108.209,102.248,121.714,1885.286,1098.066,105.873,206.159,85.673,1998.245,144.099,104.827,830.438,5719.761,84.764,1092.070,1878.046,67.591,57.864,113.986,2132.932,189.996,268.393,157.974,4.984,5.524,2.941,8931.761,46.133,46.895,46.337,45.168,4632.070,1.366,621.182,82.054,147.412,444.682,79.768,8.103,697.437,329.877,12.125,330.383,704.827,339.729,13.530,27.809,936.241,381.2173333333,19658.8409090909,19.75,157.2461916667,2.5747727273,7.4859,1065.8205874468,1403.8277222222,2573.3977272727,16594.9090909091,57449.4545454545,1260.2568181818,16.9459090909,864.6363636364,930.7272727273,0.5925,166.6363636364,209,350.4545454545,2.9084024317,16.2754490909,81.7190285714,3.0110519292,2629.4433744449784
2017M7,108.448,109.513,105.965,105.922,106.740,96.255,113.036,105.494,102.592,108.234,117.187,99.577,115.676,87.445,112.039,110.834,103.834,128.169,1902.964,1098.066,110.812,205.452,90.774,1988.578,151.690,107.621,866.076,5985.119,84.088,1082.397,1894.778,64.675,66.738,107.673,2269.857,180.003,264.624,157.611,5.098,5.632,2.958,9491.393,47.665,48.690,47.631,46.674,4685.995,1.313,617.158,88.065,138.828,419.952,79.353,8.040,707.846,328.821,11.684,357.237,738.724,365.453,14.119,26.731,951.946,371.3977142857,20223.4761904762,20.3642857143,174.5324166667,2.906875,7.3777,1089.9653,1406.3609,2787.1904761905,15667.4761904762,58548.9047619048,1236.2214285714,16.1438095238,856,918.380952381,0.6629411765,176.5238095238,211,344,3.0653870641,15.5761904762,81.3199585714,3.2776061685,2499.759918292243
2017M8,111.279,112.247,106.434,101.305,101.745,96.106,120.119,101.493,102.767,115.072,127.016,103.526,125.059,92.807,118.288,114.853,108.324,140.985,2030.011,1098.066,103.238,189.043,102.772,1988.559,154.592,106.356,874.811,6485.625,79.341,1125.887,1952.253,62.109,74.587,104.259,2348.466,193.982,270.958,148.543,5.537,6.131,2.876,10889.977,49.943,51.370,50.427,48.032,4661.514,1.355,621.819,78.575,124.843,405.652,83.102,7.457,706.593,321.098,11.684,329.591,746.638,345.411,13.796,25.073,967.846,362.6658550725,20521,20.4065217391,139.0508150725,2.5682608696,7.3777,1176.2694333333,1470.5977,2980.7272727273,15638.3181818182,58465.1363636364,1282.3159090909,16.9090909091,913,972.4782608696,0.7598095238,200.347826087,216,338.2173913043,2.8533723294,16.3926043478,88.4169961905,3.4359358467,3837.652213530717
2017M9,114.542,115.584,106.464,100.192,100.756,93.526,119.493,100.536,102.863,115.919,126.103,106.074,124.475,100.951,126.227,120.900,117.562,146.058,2096.488,1098.066,99.284,188.690,104.775,1998.296,149.715,101.329,890.773,6577.167,80.605,1220.011,2034.655,60.550,69.238,110.779,2374.393,192.502,268.930,147.316,6.033,7.084,2.963,11215.786,52.910,55.163,53.862,49.706,4614.202,1.493,661.632,58.945,119.487,413.143,83.658,7.025,725.290,312.610,11.684,336.436,755.656,353.860,13.931,26.950,971.817,361.524952381,20796.619047619,20.4285714286,138.4133923333,2.404,7.7009,1154.7683611573,1429.7214125,3116.8571428571,15635.8571428571,60128.5,1314.9785714286,17.4485714286,934.9047619048,966.1428571429,0.88645,238.0952380952,215.5,338.9047619048,2.990967986,16.2938047619,93.9557895238,3.3101621979,4117.061839397661
2017M10,116.081,117.617,105.905,101.006,101.631,93.621,117.539,100.966,100.698,113.607,124.234,103.334,122.591,103.416,130.799,126.426,122.854,144.499,2131.489,1087.393,93.776,189.477,103.250,2097.053,143.122,102.545,898.620,6807.602,78.605,1209.829,2167.922,60.295,61.045,117.560,2498.216,194.573,263.620,148.722,5.891,8.793,2.867,11335.773,54.922,57.618,55.584,51.565,4601.245,1.554,648.162,59.118,114.255,407.227,73.612,6.969,719.450,325.167,11.684,347.418,740.742,358.276,14.232,27.086,945.247,362.4106666667,20376.0909090909,20.2340909091,133.3445160317,2.6095454545,7.7557,1135.2543555556,1463.647,3264.6022727273,15635.2727272727,59905.8636363636,1279.5136363636,16.9372727273,959.3636363636,921,0.9394545455,247.5,215.5,345.2272727273,3.3317412425,16.6690827273,82.841901,3.0521545648,5277.76952093122
2017M11,120.826,122.875,106.491,101.338,102.207,91.059,118.953,101.397,101.797,114.586,125.773,103.770,124.181,102.113,141.562,138.154,134.513,144.248,2097.441,1084.254,98.273,190.136,102.487,2127.902,144.240,95.112,938.897,6826.545,80.411,1226.246,2067.344,61.476,63.409,117.683,2461.432,208.006,263.850,148.792,6.739,9.571,2.993,11972.000,59.956,62.575,60.583,56.710,4566.471,1.625,635.564,62.859,115.695,404.045,70.266,6.244,720.490,334.572,11.684,349.905,758.620,361.409,14.967,27.286,948.522,344.9975757576,19557.5227272727,22.3454545455,138.0459556667,2.615,7.602,1149.6962826598,1517.89529,3229.3068181818,15638.3181818182,62118.0454545455,1282.2840909091,17.005,999.7954545455,934,0.983,233.4090909091,215.5,370.6818181818,3.4935851576,16.5954477273,77.3896104545,3.1239566939,7751.11303379982
2017M12,122.488,124.915,106.984,100.965,102.161,86.820,122.451,101.377,104.163,115.623,129.720,101.994,127.419,105.396,144.914,140.336,140.637,149.266,2080.474,1090.831,94.327,184.333,105.969,1917.776,141.833,92.093,877.510,6833.895,85.424,1344.620,2225.145,63.650,71.738,114.773,2509.921,208.584,263.620,149.087,7.214,10.709,2.797,11495.105,61.209,64.212,61.452,57.962,4560.827,1.462,592.798,60.544,117.420,407.952,73.634,6.315,730.460,327.303,11.684,355.760,730.567,357.153,14.433,26.903,940.367,320.9121577786,19476.3684210526,20.6007396122,147.1032695,2.398,7.9226,1170.754,1559.024825,3195.9473684211,15637,72632.052631579,1261.2558823529,16.1607894737,1021.8095238095,906.8571428571,0.9536470588,244.0625,215.5,385,3.8185355076,15.4666666667,69.7697295,3.1580969764,14994.595463671192
2018M1,129.772,132.384,111.548,104.393,105.773,88.083,128.618,105.085,109.771,121.765,136.109,107.898,133.967,106.612,156.132,149.218,155.086,155.444,2209.727,1116.803,100.250,188.043,111.933,1951.826,144.154,93.030,842.578,7065.852,91.057,1449.607,2130.380,66.048,75.783,121.897,2584.091,224.087,268.297,155.917,6.648,11.670,3.880,12864.875,66.154,68.987,65.918,63.557,4795.523,1.429,633.348,68.198,126.697,422.304,76.824,7.188,751.937,344.718,12.150,359.301,726.664,356.869,13.980,26.587,935.475,326.4423646487,20696.9090909091,19.3308544661,156.388044127,2.5694047619,8.0948,1305.4525979203,1694.038,3441.5227272727,15635.5454545455,77293.5227272727,1331.6659090909,17.1684090909,1092.7826086957,987.8913043478,0.9445714286,246.5217391304,215.5,395,4.1109713104,14.0447826087,64.6477245455,3.1268296937,13064.965330095652
2018M2,126.949,129.244,112.231,105.254,106.540,90.055,129.529,105.911,110.353,122.037,137.151,107.425,134.468,109.633,148.239,141.805,142.648,152.573,2181.788,1267.127,106.774,194.825,111.477,2122.799,142.927,92.881,822.213,7006.525,88.268,1490.600,2061.020,66.368,77.650,124.222,2581.063,240.697,275.803,163.461,7.835,10.471,2.672,13595.875,63.438,65.422,62.742,62.150,4781.012,1.470,642.944,69.577,122.390,417.850,78.409,7.276,762.183,337.229,12.780,397.395,709.377,371.232,13.573,25.668,951.961,346.5136239782,21651.55,18.0015210555,172.2891191228,2.6623684211,8.4986,1416.2415717646,1683.87475,3532.9,15630.4,80792.6,1331.525,16.65925,1022.45,988.25,0.8297058824,256.7,215.5,407,3.6711346367,13.536,63.5926184211,3.0979009891,9447.0408907186
2018M3,126.525,128.834,111.698,106.476,107.672,92.349,125.910,107.006,110.591,119.083,131.999,106.596,129.570,108.501,147.972,143.344,139.087,146.085,2069.238,1173.405,108.988,193.909,105.728,2503.951,140.202,92.078,795.606,6799.179,92.136,1490.562,2132.347,65.500,71.318,124.540,2390.000,229.023,280.718,172.077,8.512,8.461,2.692,13392.500,64.198,66.445,63.287,62.861,4394.371,1.387,624.309,61.415,135.775,409.773,78.167,8.513,761.365,336.610,12.780,413.535,702.234,381.894,12.826,24.728,946.611,331.2697547684,21211.9404761905,17.9723817337,180.918815873,2.4571428571,8.2193,1405.2652341643,1608.184,3269.1785714286,19504.619047619,87614.9047619048,1324.6571428571,16.4704761905,986.5454545455,953.7272727273,0.7838125,249.3636363636,215.5,413.6363636364,3.6157469469,14.2072727273,58.4551384211,3.2098977998,9084.044755671564
2018M4,128.487,130.927,111.718,106.205,107.336,92.838,126.688,106.654,109.692,120.086,133.443,107.172,130.731,103.542,152.743,153.865,124.489,144.060,2254.688,1158.577,112.208,190.810,99.223,2624.735,140.369,91.878,791.392,6851.513,92.238,1478.931,2118.857,63.857,66.333,125.284,2352.413,216.620,276.700,175.601,7.060,7.475,2.762,13938.100,68.792,71.628,68.429,66.320,4135.674,1.434,618.001,53.973,146.529,432.381,77.742,8.875,767.033,331.207,12.780,419.739,691.117,381.268,11.824,24.813,957.950,312.4180615025,21291.1,17.2427796659,180.3764093651,2.3080952381,8.0998,1428.2197571429,1599.16045,3188.05,24875.25,90782.5,1334.74,16.6085,970.5238095238,924.0952380952,0.8119473684,227.25,215.5,411,3.5279335009,14.4433333333,57.2952185714,3.2258843998,7998.954998529154
2018M5,133.294,136.564,112.355,108.147,109.431,92.972,127.106,108.394,110.071,119.119,133.876,104.851,131.036,103.355,163.580,167.078,132.982,157.779,2299.667,1147.310,117.174,188.000,109.375,2659.613,141.679,92.394,808.140,6825.274,94.479,1344.988,2160.208,62.284,66.630,120.025,2360.929,209.284,271.378,179.179,7.464,8.613,2.784,14366.488,73.341,76.647,73.483,69.893,3655.725,1.663,606.022,63.421,158.222,433.217,76.124,8.999,734.551,348.302,12.780,423.844,683.442,374.848,11.827,24.595,938.999,293.2837341547,20858.8333333333,18.1799942933,192.70383,2.3645454545,8.0998,1545.81988,1648.87601,3059.8690476191,24876.2380952381,90250,1303.0261904762,16.4683333333,979.0869565217,904.3043478261,0.9152380952,227.3684210526,215.5,407.8947368421,3.478545081,15.1991304348,55.4918772727,3.2801045898,8446.344631281056
2018M6,132.167,135.505,110.208,103.755,104.999,89.052,127.915,104.630,110.548,118.797,134.818,103.308,131.845,108.700,163.929,165.240,143.584,167.863,2237.619,1161.208,103.490,185.548,121.524,2410.759,139.833,89.381,818.629,6965.857,97.707,1307.021,2180.513,59.548,66.857,118.336,2436.286,218.349,270.589,165.140,7.510,10.438,2.939,15105.655,71.994,75.191,73.269,67.523,3576.387,1.592,582.898,77.394,159.948,413.143,70.048,7.890,724.305,356.301,12.780,381.342,657.439,339.958,12.062,25.619,911.633,286.8490982224,20660.5238095238,19.0842415719,193.0792198413,2.4077380952,7.3483,1689.8039823444,1739.6612,3088.5714285714,24882.3333333333,81188.0952380952,1281.5666666667,16.5233333333,985.0476190476,884.9047619048,0.8815238095,250,215.5,414.5238095238,2.6853473438,15.329047619,54.46103,3.4442498541,6795.367838912719
2018M7,130.417,133.947,106.319,100.845,102.045,86.654,121.345,101.846,108.618,112.764,126.404,99.577,123.721,110.383,165.273,167.918,140.461,172.735,2082.239,1138.247,99.012,182.864,125.086,2357.048,133.035,87.762,842.596,6250.750,96.180,1294.909,1992.240,56.405,67.045,117.233,2207.023,224.711,267.021,156.554,7.622,9.972,2.798,13793.864,72.718,74.438,72.724,70.991,3676.752,1.676,538.208,74.874,146.973,378.682,66.198,6.983,717.765,353.217,12.780,365.133,624.159,312.562,11.155,25.544,932.147,285.7243002229,19729.7954545455,19.3691892261,196.8060774603,2.4227380952,6.69225,1670.6404,1689.09485,2656.125,24884.3636363636,70647.7272727273,1238.525,15.71,931.1363636364,832.1136363636,0.9383333333,253.6363636364,215.5,427.6363636364,2.8315353474,14.3495454545,61.4050390909,3.6037722603,7100.269802976994
2018M8,128.197,131.814,103.499,97.125,98.382,82.270,119.260,98.265,105.979,110.312,124.539,96.557,121.701,116.959,163.922,165.282,149.060,164.694,2051.511,1110.677,98.870,179.978,123.735,2171.611,128.549,83.688,852.797,6051.045,94.552,1266.345,2137.102,55.630,68.022,109.734,2053.534,198.345,268.103,162.522,8.101,10.590,2.959,13411.352,71.059,73.129,72.058,67.989,3552.946,1.594,534.353,51.516,116.528,383.435,66.592,6.662,701.797,337.500,12.780,356.138,623.054,316.659,10.455,25.659,889.139,273.3015045611,19228.7727272727,21.5462602989,211.2920588406,2.5393478261,7.5152173913,1631.1429478484,1740.1303222222,2512,24895.3181818182,63302.2954545455,1201.2454545455,15.005,918.6086956522,804.5869565217,0.9745652174,281.0869565217,215.5,437.0434782609,2.5829571369,15.1573904348,62.2246433333,3.7115465165,6687.17880204
2018M9,132.630,136.774,103.970,98.152,99.601,81.029,118.496,99.008,104.797,109.991,123.941,96.504,121.300,121.937,174.088,174.660,162.716,163.477,2026.463,1115.331,95.433,176.125,122.229,2194.886,124.387,80.407,841.174,6050.763,90.355,1284.140,2143.634,55.306,68.800,105.777,2022.913,193.307,265.853,154.945,9.525,11.091,2.998,12510.350,75.355,78.860,77.020,70.186,3610.162,1.520,524.853,52.123,111.770,383.000,64.948,7.344,711.443,342.362,12.780,340.173,616.214,306.433,10.784,25.397,857.545,287.1307901907,18967.125,22.4228021602,191.1444217544,2.4432894737,7.4192105263,1598.0866125,1747.123625,2434.675,24892.75,62210.325,1198.4725,14.263,1012.95,803.975,1.0568947368,303.5,215.5,439,3.2173387846,16.206493,58.5121316667,3.6122467943,6593.861372486323
2018M10,133.644,137.748,105.902,100.256,101.450,86.152,120.275,100.625,103.123,112.402,127.093,98.198,124.564,123.876,173.771,179.056,154.846,158.980,2029.859,1125.691,102.900,168.370,114.762,2134.199,140.576,88.330,870.238,6219.587,86.800,1279.652,2025.772,54.500,72.022,106.874,1987.554,193.307,263.850,160.366,8.607,10.036,3.288,12314.913,76.726,80.470,78.957,70.751,3491.816,1.417,506.856,64.291,112.258,392.043,64.432,7.094,709.209,342.362,12.780,344.180,637.509,315.852,13.185,25.201,855.724,284.1037791731,19121.4782608696,22.7546634804,188.4616066667,2.8751086957,7.2127,1528.7933387333,1652.3417375,2673.6739130435,24883.9565217391,60626.7826086957,1215.3934782609,14.5836956522,1083.7391304348,829.8695652174,0.9593913043,314.0869565217,215.5,433.9130434783,3.7277496403,15.6386947826,58.7465914286,3.0705779712,6460.393204432915
2018M11,122.093,124.840,103.258,96.052,96.885,86.202,118.519,96.759,101.543,111.819,125.266,98.819,123.150,118.757,149.336,146.292,161.985,147.779,1938.511,1125.691,105.398,171.023,107.553,2185.034,142.115,86.744,850.794,6195.920,86.775,1267.847,1851.694,50.905,72.295,109.023,1937.114,193.307,262.709,160.878,8.211,9.777,4.135,11239.716,62.380,65.174,65.399,56.568,3591.267,1.380,444.080,57.036,116.626,390.818,61.015,6.694,702.778,342.362,12.780,338.756,610.480,322.282,12.792,25.042,818.068,278.236809512,19064.8636363636,23.933722997,181.5523908772,2.8805952381,7.149,1501.8836884161,1564.9600111111,2595.6931818182,24884.8181818182,54962.9318181818,1220.9454545455,14.3668181818,1141.2045454546,846.1363636364,0.7463,291.6363636364,215.5,430,3.0570652174,14.5377272727,64.1732573684,3.0230978261,5429.6476093894125
2018M12,116.082,117.905,104.145,98.318,99.681,82.210,116.539,98.743,101.617,111.584,122.471,101.058,120.977,113.173,133.349,126.077,153.359,150.027,1920.382,1132.926,101.920,183.190,106.144,2208.408,130.721,81.188,819.410,6075.316,85.997,1246.579,1646.773,44.600,68.905,105.482,1972.316,193.307,265.426,167.490,7.884,8.952,3.954,10835.079,53.792,56.464,56.276,48.635,3679.111,1.358,462.439,52.226,121.933,380.333,64.439,6.773,690.951,342.362,12.780,340.212,621.879,330.482,12.554,25.227,814.422,273.8479304528,19259.5789473684,23.7912939308,188.5358362963,2.809375,7.4317,1508.861036158,1602.8338166667,2616.2894736842,24886.6315789474,55263.1578947368,1247.9235294118,14.6952631579,1246.8571428571,790.9047619048,0.6846111111,268.3333333333,215.5,422,3.8295342829,13.8647619048,64.8976565,3.0293330895,3705.974894668089
2019M1,117.248,118.806,106.149,99.986,101.407,83.191,118.254,100.379,103.040,114.408,124.301,104.843,123.246,112.041,133.302,131.423,133.177,145.338,1853.716,1139.503,102.459,185.957,105.401,2263.335,132.619,81.774,839.941,5939.102,82.355,1266.925,1707.329,42.545,75.200,106.216,1997.136,193.307,273.246,166.846,7.165,8.286,3.080,11523.091,56.434,59.273,58.673,51.357,3533.608,1.203,519.153,54.803,133.153,383.739,71.894,7.475,702.069,342.362,12.780,344.729,636.925,333.777,12.681,25.565,827.531,270.7691031868,20457.75,23.7490785985,188.8449496825,2.884047619,7.3873,1554.1314663259,1645.678,2569.7045454546,24881.3636363636,40704.5454545455,1291.7454545455,15.5902272727,1328.347826087,806.2173913043,0.666047619,263.4782608696,215.5,420.7826086957,3.7751004016,14.0317391304,62.30124,2.9833620195,3689.4238010593044
2019M2,119.362,120.903,107.826,99.017,100.285,84.032,125.372,99.610,103.624,120.508,134.016,107.448,132.445,105.238,136.049,142.528,111.269,135.115,1862.988,1149.171,106.892,188.600,101.357,2255.805,134.479,82.585,818.466,6300.488,81.150,1271.361,1955.393,42.553,87.590,106.591,2062.788,193.307,269.706,169.656,5.983,6.501,2.716,12685.225,61.102,64.134,64.186,54.986,3466.163,1.187,522.288,52.640,121.030,390.550,73.901,6.730,708.773,342.362,12.780,338.044,666.364,334.503,12.929,25.766,847.220,279.3950953678,21263.95,23.6945925622,177.9167017544,2.7678947368,7.7424,1617.8001400515,1689.741175,2707.1875,24883.95,32100,1320.065,15.80625,1446.6315789474,817.9473684211,0.6734210526,239.85,215.5,396,3.7751004016,14.105,60.887213,2.9833620195,3679.3162205416643
